ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Tree Number,Species,Decay Class,Tree Damage Code,Damage Agent,Beetle Evidence,Cone Production,Shrubs under trees,Diameter Units,DBH,Height Units,Height,Crown Base Height,CR,Max Crown Scorch Ht,Max Stem Char Ht,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
503,0e859d3e-c2a9-4cce-8d5c-f3817bca80e2,LonePine,,Control,Yes,wolf_den,,4,,19,PIPO,L,,,G,None,<half,cm,15.8,ft,26,19,26.92307692,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/20 3:54,MSI.forest,7/17/20 3:54,MSI.forest
504,60c996ef-83c7-4b04-b28c-18ff9029b15e,LonePine,,Control,Yes,wolf_den,,4,,20,PIPO,L,,,G,None,<half,cm,19.2,ft,32,21,34.375,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/20 3:54,MSI.forest,7/17/20 3:54,MSI.forest
505,1fdbc66c-2b67-4641-b2d7-62c9594fc3a0,LonePine,,Control,Yes,wolf_den,,4,,21,PIPO,L,,,G,None,<half,cm,22.6,ft,35,19,45.71428571,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/20 3:54,MSI.forest,7/17/20 3:54,MSI.forest
506,916f8ae1-75bc-4ae4-ae99-4725d74cf866,LonePine,,Control,Yes,wolf_den,,4,,22,PIPO,L,,,G,None,<half,cm,25.3,ft,37,21,43.24324324,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/20 3:54,MSI.forest,7/17/20 3:54,MSI.forest
507,fbf1439e-f233-4ea0-bb0a-8286a164db3d,LonePine,,Control,Yes,wolf_den,,4,,23,PIPO,L,,,G,None,<half,cm,23.4,ft,43,21,51.1627907,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/20 3:54,MSI.forest,7/17/20 3:54,MSI.forest
508,d977dfa0-b1e2-4805-a96b-494781de49de,LonePine,,Control,Yes,wolf_den,,4,,24,PIPO,L,,,G,None,<half,cm,19.3,ft,35.6,24,32.58426966,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/20 3:54,MSI.forest,7/17/20 3:54,MSI.forest
509,47014403-2963-4b4d-b7e7-de8869aff5f7,LonePine,,Control,Yes,wolf_den,,4,,25,PIPO,L,,,G,None,<half,cm,23.4,ft,36,19,47.22222222,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/20 3:54,MSI.forest,7/17/20 3:54,MSI.forest
510,bccbdb24-99f8-4953-a6bc-812b0cbfbd4f,LonePine,,Control,Yes,wolf_den,,4,,26,PIPO,L,,,G,None,<half,cm,23.9,ft,37,17,54.05405405,,,,afbea20b-6deb-46f1-bd72-dffe56bedfe1,7/17/20 3:54,MSI.forest,7/17/20 3:54,MSI.forest
163,64be17c4-21b9-4998-94c1-81b364aa8743,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,1,PIPO,L,,,,None,>half,cm,23,ft,30.5,8.7,71.47540984,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
164,ce058413-2c90-4a88-8298-879314650496,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,2,PIPO,L,,,,None,<half,cm,22,ft,34,8.4,75.29411765,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
165,227cbdda-6a02-444f-b771-eb624143959e,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,3,PIPO,L,,,,None,<half,cm,24.5,,30.7,10.7,65.1465798,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
166,e195b666-9199-4093-92ec-4324ae0efe30,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,4,PIPO,,,,,None,<half,cm,10.5,ft,17.7,4.1,76.83615819,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
167,b04e8535-8a38-49d6-8d4d-b7d12d1c4a7a,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,5,PIPO,L,,,,None,<half,cm,20.5,ft,32.5,7.8,76,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
168,6f7c2f19-c05d-4809-b99c-bc89335ac43c,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,6,PIPO,L,,,,None,<half,cm,14.3,ft,25.4,5.8,77.16535433,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
169,0f77b461-3d29-476f-ad06-1e80fb8c109b,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,7,PIPO,L,,,,None,>half,cm,13,ft,25.4,6,76.37795276,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
170,6cee4a1f-aab0-4395-8ff4-84217bbcd319,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,8,PIPO,D,,,BPT,None,>half,cm,50,,54.5,2.8,94.86238532,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
171,41808ab0-b2ad-4f18-ac33-78f6e0f37937,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,9,POTR5,L,,,,None,>half,cm,12,ft,18.6,3.8,79.56989247,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
172,fa499d84-55f8-4a64-9934-37a51df82b4e,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,10,PIPO,L,,,,None,>half,cm,49,ft,54.5,14.3,73.76146789,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
173,766f397d-5caa-4991-b761-b90bb659f6a4,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,11,PIPO,L,,,,None,<half,cm,13.5,ft,27.4,6,78.10218978,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
174,89dab0e4-ede0-41cd-b574-72e63bc77e8c,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,12,PIPO,L,,,GPT,None,<half,cm,16.5,ft,28,7.8,72.14285714,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
175,6f70adfb-ede5-4d31-ba75-2c987bf89391,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,13,POTR5,L,,,,None,<half,cm,21,ft,36.2,8.8,75.69060773,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
176,e856e40a-cb7f-4353-ae3e-850505db7288,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,14,PIPO,L,,,GPT,None,None,cm,25.5,ft,36.2,8.8,75.69060773,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
177,0e782ed8-6804-4e67-a57b-31fe4fafbca3,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,15,PIPO,L,,,GPT,None,None,cm,21.5,ft,31,13,58.06451613,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
178,a26e9ea0-3d90-4b90-abbf-4bd3ef57f22f,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,16,PIPO,L,,,GPT,None,<half,cm,20,ft,31,13,58.06451613,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
179,070161c5-1925-4043-a7a5-bfb20a3aed7d,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,17,PIPO,L,,,GPT,None,None,cm,18,ft,31,12.9,58.38709677,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
180,627e5234-b68a-4b23-b93d-af196e938430,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,18,PIPO,L,,,GPT,Few,<half,cm,15.4,ft,30.6,11.6,62.09150327,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
181,5cf7f1e7-5d8b-4db8-839e-6d6a9db3210f,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,19,PIPO,L,,,GPT,,<half,cm,24.7,ft,31.4,5.4,82.80254777,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
182,f91333f5-81f6-43af-80e8-39b6352f4656,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,20,PIPO,L,,,GPT,None,None,cm,13.8,ft,39.2,9.6,75.51020408,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
183,b09d8a0d-440b-439d-b0bf-183278e0a93e,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,21,POTR5,L,,,,None,,cm,10.2,ft,21.6,7,67.59259259,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
184,d6677403-77d4-45c0-94ad-c8d1adfac67d,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,22,PIPO,L,,,,None,None,cm,21.5,,34.9,14.3,59.02578797,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
185,2ec3b926-40a9-420a-b7fe-0432360dc137,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,23,POTR5,L,,,,,None,cm,10.2,ft,19.4,6,69.07216495,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
186,12740302-f5e6-41fe-a2c2-32b575e8a1b6,LonePine,Pre,Control,Yes,Wolf_den,,5,NA,24,PIPO,L,,,,None,<half,cm,26.7,ft,36,8.5,76.38888889,,,,fa9b7ea6-60a8-4ac9-a1f7-e0b515730b9a,7/16/20 22:04,MSI.swindell,7/16/20 22:04,MSI.swindell
279,a1607323-ca4e-4e2d-a4f4-956034c0aa3e,LonePine,Pre,Control,Yes,wolf_den,,6,NA,1,PIPO,L,,,,None,<half,cm,67.2,ft,70.7,23,67.46817539,,,1st tree right of transect tape facing 30m,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
280,60e73446-204f-4611-9ccf-d5941793b25f,LonePine,Pre,Control,Yes,wolf_den,,6,NA,2,PIPO,L,,,,None,<half,cm,13,ft,20,11,45,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
281,0c7fca8c-dbf7-40de-b019-8dc38e78e2af,LonePine,Pre,Control,Yes,wolf_den,,6,NA,3,PIPO,L,,,,None,<half,cm,13.9,ft,19.6,7.6,61.2244898,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
282,e2647085-8f0c-48ef-ad19-5b36177b161f,LonePine,Pre,Control,Yes,wolf_den,,6,NA,4,PIPO,L,,,,None,<half,cm,17.1,ft,25.6,12.2,52.34375,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
283,158683d5-f5ae-44fe-be16-d18dd1adc62c,LonePine,Pre,Control,Yes,wolf_den,,6,NA,5,PIPO,L,,,,None,<half,cm,20.7,ft,21,8.7,58.57142857,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
284,44d39a2f-bc9f-4689-9ace-0166addef281,LonePine,Pre,Control,Yes,wolf_den,,6,NA,6,PIPO,L,,,,None,<half,cm,19.1,ft,25.5,16.6,34.90196078,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
285,899d5c4b-de6b-4ff5-9e0a-ad74beefccbb,LonePine,Pre,Control,Yes,wolf_den,,6,NA,7,PIPO,L,,,,None,<half,cm,13.7,ft,23,7,69.56521739,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
286,9d8cf000-cec2-47f3-921d-5958a161ae3c,LonePine,Pre,Control,Yes,wolf_den,,6,NA,8,PIPO,L,UNK,UNK,,None,<half,cm,20.5,ft,24.2,9.6,60.33057851,,,Fader,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
287,6310e0d7-3039-444a-93e5-ad5c1153b58f,LonePine,Pre,Control,Yes,wolf_den,,6,NA,9,PIPO,L,UNK,UNK,,None,<half,cm,10.2,ft,21.5,7,67.44186047,,,Fader,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
288,5d518172-3783-4f0a-8b11-7060e77fdda7,LonePine,Pre,Control,Yes,wolf_den,,6,NA,10,PIPO,L,,,,None,<half,cm,22.3,ft,28.8,9.8,65.97222222,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
289,ae53ab68-7762-4bf8-bc40-3755f84243f9,LonePine,Pre,Control,Yes,wolf_den,,6,NA,11,PIPO,L,,,,None,<half,cm,20.2,ft,27,7.3,72.96296296,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
290,955c4e38-2942-45b5-b805-8fbbb3d652da,LonePine,Pre,Control,Yes,wolf_den,,6,NA,12,PIPO,L,,,,None,<half,cm,11.3,ft,19,6.2,67.36842105,,,"Sap coming out only at specifc height, looks like animal damage",0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
291,143bea41-21c9-4be2-bba7-1e17ab16b5bb,LonePine,Pre,Control,Yes,wolf_den,,6,NA,13,PIPO,L,,,,None,<half,cm,22.8,ft,32.7,9.7,70.33639144,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
292,70426069-e8a4-4502-b694-cab38aed36fa,LonePine,Pre,Control,Yes,wolf_den,,6,NA,14,PIPO,L,,,,None,<half,cm,24.9,ft,31.7,15.7,50.47318612,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
293,d059f590-b661-46c5-99d8-9dffe847d0b1,LonePine,Pre,Control,Yes,wolf_den,,6,NA,15,PIPO,L,,,,None,<half,cm,22.3,ft,32.4,9.2,71.60493827,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
294,a2fd3026-c9df-4a0c-ae4f-510df2862df0,LonePine,Pre,Control,Yes,wolf_den,,6,NA,16,PIPO,L,,,,None,<half,cm,12.2,ft,22.3,9.8,56.05381166,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
295,7c57aa5b-5f8a-4a14-b375-d0b17d86b0c1,LonePine,Pre,Control,Yes,wolf_den,,6,NA,17,POTR5,L,H,UNK,,,<half,cm,10.7,ft,18.4,12.3,33.15217391,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
296,b425b1c3-f116-48df-adef-b727ddb2cdfd,LonePine,Pre,Control,Yes,wolf_den,,6,NA,18,PIPO,L,,,,None,<half,cm,18.4,ft,30.7,10.5,65.7980456,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
297,ed32f2a9-d019-47e6-b313-7f8d624d689b,LonePine,Pre,Control,Yes,wolf_den,,6,NA,19,POTR5,L,H,UNK,,,<half,cm,10.8,ft,20.3,15.2,25.12315271,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
298,97a487d3-2f56-496b-b1cd-f147c57b7fdc,LonePine,Pre,Control,Yes,wolf_den,,6,NA,20,POTR5,L,H,UNK,,,<half,cm,11.3,ft,20.4,16.3,20.09803922,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
299,b95b167f-4d8f-46dd-8bba-a9704e1d018e,LonePine,Pre,Control,Yes,wolf_den,,6,NA,21,PIPO,L,,,,None,<half,cm,17,ft,17.6,5,71.59090909,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
300,4dced6b4-a590-4af3-a8b5-f8a43ce7cd92,LonePine,Pre,Control,Yes,wolf_den,,6,NA,22,POTR5,L,H,UNK,,,<half,cm,11.5,ft,23.4,16.3,30.34188034,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
301,622081d2-c300-400b-aa19-2d8390f5aca8,LonePine,Pre,Control,Yes,wolf_den,,6,NA,23,POTR5,L,H,UNK,,,<half,cm,11.5,ft,22.1,16,27.60180995,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
302,d5699f75-02e6-4064-ba54-b949186dffc0,LonePine,Pre,Control,Yes,wolf_den,,6,NA,24,POTR5,L,H,UNK,,,<half,cm,13,ft,22.6,17.2,23.89380531,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
303,522bab3e-8d4f-41ce-b03a-e96781ed21ce,LonePine,Pre,Control,Yes,wolf_den,,6,NA,25,POTR5,L,H,UNK,,,<half,cm,10,ft,23,20,13.04347826,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
304,27efe562-aee8-4dc0-a651-e939396a5f58,LonePine,Pre,Control,Yes,wolf_den,,6,NA,26,POTR5,L,H,UNK,,,<half,cm,10,ft,23,20,13.04347826,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
305,307a043f-a606-47c5-83f8-eeabfe39ae02,LonePine,Pre,Control,Yes,wolf_den,,6,NA,27,PIPO,L,,,,None,<half,cm,11.9,ft,23.5,18.6,20.85106383,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
306,92ee926b-6220-41b5-9946-9f63b8610808,LonePine,Pre,Control,Yes,wolf_den,,6,NA,28,PIPO,L,,,,None,>half,cm,19.6,ft,31.8,12,62.26415094,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
307,c58875b5-8ba5-415f-b7ef-f7c68d8ab127,LonePine,Pre,Control,Yes,wolf_den,,6,NA,29,POTR5,L,H,UNK,,,<half,cm,11.1,ft,23.6,8,66.10169492,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
308,7ac48004-c030-4500-a53d-890807de8683,LonePine,Pre,Control,Yes,wolf_den,,6,NA,30,PIPO,L,,,,None,<half,cm,15.2,ft,22.1,14.4,34.84162896,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
309,a89570d3-13b5-45d4-ab23-d58e52024929,LonePine,Pre,Control,Yes,wolf_den,,6,NA,31,POTR5,L,H,UNK,,,<half,cm,11,ft,23.6,18.9,19.91525424,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
310,d5dfdf19-6371-4466-b865-be32bfae9484,LonePine,Pre,Control,Yes,wolf_den,,6,NA,32,POTR5,L,H,UNK,,,>half,cm,11.4,ft,24.3,19.1,21.39917695,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
311,13368ae4-422a-4bb4-83bc-1382d9bfc3e6,LonePine,Pre,Control,Yes,wolf_den,,6,NA,33,POTR5,L,H,UNK,,,>half,cm,10.7,ft,22.2,9.6,56.75675676,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
312,12a4e176-63d4-477c-8851-8f2296e9f9cc,LonePine,Pre,Control,Yes,wolf_den,,6,NA,34,PIPO,L,,,,None,<half,cm,11.6,ft,21.5,12.3,42.79069767,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
313,4af6e113-6e28-4bd4-b5b0-20cf2a17e66c,LonePine,Pre,Control,Yes,wolf_den,,6,NA,35,PIPO,L,,,,None,<half,cm,15,ft,21.3,19.6,7.981220657,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
314,5695e669-45c5-4973-9b89-1293dafd87e8,LonePine,Pre,Control,Yes,wolf_den,,6,NA,36,PIPO,L,,,,None,<half,cm,14,ft,23.1,13.2,42.85714286,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
315,be825ce5-adb8-429e-b647-196342a13d5d,LonePine,Pre,Control,Yes,wolf_den,,6,NA,37,POTR5,L,H,UNK,,,<half,cm,15.2,ft,25.4,15.8,37.79527559,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
316,cf8fc5bf-245d-46f4-ae5d-61bb1035e8ce,LonePine,Pre,Control,Yes,wolf_den,,6,NA,38,PIPO,L,,,,None,<half,cm,12,ft,23.4,19.2,17.94871795,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
317,b162d0d3-222a-47f2-8320-4c25a0c02ea0,LonePine,Pre,Control,Yes,wolf_den,,6,NA,39,PIPO,L,,,,None,<half,cm,15.1,ft,22.7,10.6,53.30396476,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
318,a69180cf-a9ca-41fc-9d8a-bb03ed52b63a,LonePine,Pre,Control,Yes,wolf_den,,6,NA,40,PIPO,L,,,,None,<half,cm,11.2,ft,17.7,10.1,42.93785311,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
319,80dc98d2-badc-4842-9cf9-01956eee1f44,LonePine,Pre,Control,Yes,wolf_den,,6,NA,41,PIPO,L,,,,None,<half,cm,11.2,ft,17.7,8.3,53.10734463,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
320,e2ea8b20-9bae-434e-a8dd-4a078142b153,LonePine,Pre,Control,Yes,wolf_den,,6,NA,42,PIPO,,,,,None,<half,cm,15.5,ft,25.8,8,68.99224806,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
321,e52c8ef0-9efe-4bfd-9c65-37977dc76523,LonePine,Pre,Control,Yes,wolf_den,,6,NA,43,PIPO,L,,,,None,<half,cm,14.3,ft,25.8,4,84.49612403,,,,0b511cf0-9575-4a7a-bb10-6a1153955912,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
223,83e2052c-8295-48d0-8ea4-ddb2c4dc115b,LonePine,Pre,Control,Yes,wolf_den,,7,NA,1,POTR5,L,H,UNK,,,<half,cm,12.5,ft,30.3,23.8,21.45214521,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
224,d3a96599-c141-405f-be23-2dda73f89dea,LonePine,Pre,Control,Yes,wolf_den,,7,NA,2,POTR5,L,H,UNK,,,>half,cm,10.2,ft,29,26,10.34482759,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
225,978ec88a-19b7-4f74-a7b1-895c7a3748d3,LonePine,Pre,Control,Yes,wolf_den,,7,NA,3,POTR5,L,H,UNK,,,<half,cm,10.5,ft,30,27,10,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
227,3b8ee30d-a67f-4089-92b8-98cb703c6747,LonePine,Pre,Control,Yes,wolf_den,,7,NA,5,POTR5,L,H,UNK,,,<half,cm,12.9,ft,32.2,26.4,18.01242236,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
228,cecf4f9a-9263-4299-9012-3c98f587b5c9,LonePine,Pre,Control,Yes,wolf_den,,7,NA,6,POTR5,L,H,UNK,,,<half,cm,14.7,ft,31.6,24.8,21.51898734,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
229,b129d196-7988-4a86-bc6c-062c828d343c,LonePine,Pre,Control,Yes,wolf_den,,7,NA,7,POTR5,L,H,UNK,,,>half,cm,16.2,ft,31.4,27.9,11.14649682,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
230,85e9ca35-1483-4734-ae3b-d8cd9bb207b8,LonePine,Pre,Control,Yes,wolf_den,,7,NA,8,POTR5,L,H,UNK,,,>half,cm,12.2,ft,33.1,26.9,18.73111782,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
231,f94db317-205e-479a-8263-5e923f65cae2,LonePine,Pre,Control,Yes,wolf_den,,7,NA,9,POTR5,L,H,UNK,,,>half,cm,14.2,ft,33.8,28.3,16.27218935,,,,9146ca2d-b957-4c69-9dff-e2ecc38ab02e,7/16/20 22:05,MSI.swindell,7/16/20 22:05,MSI.swindell
