ObjectID,GlobalID,Project,Phase,Treatments,Monitoring,Block,Unit,Plot,BEST_Treat,Tree Number,Species,Decay Class,Tree Damage Code,Damage Agent,Beetle,Cone Production,Shrubs under trees,Diameter Units,DBH,DBH_in,BA,Height Units,Height,Crown Base Height,CR,Max Crown Scorch Ht,Max Stem Char Ht,Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor
1485,f7be99c5-da2c-4905-a3e5-555debb03edb,LonePine,Pre,LTR,No,Lake Canyon,,51,70_BA,,PIPO,L,,,G,,<half,cm,30.4,11.96850394,0.781258702,ft,58,5,91.37931034,,,,d48c4ba3-a32b-4835-9ed2-acc55ba76598,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1105,4abd07c9-fef6-4519-9e41-7d0ed8e070ca,LonePine,Rx,Control,Yes,lake_canyon,,33,NA,,PIPO,L,,,G,None,>half,cm,30.4,11.96850394,0.781258702,ft,77.2,52.7,31.7357513,,,,f85e527a-0b0b-4d0a-aaca-1d38187f22f0,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1160,6383fb85-e005-417d-81e4-13fd7a79fbc5,LonePine,Pre,Control,Yes,lake_canyon,,37,NA,,PIPO,L,,,G,None,>half,in,30.4,30.4,5.04036864,ft,81.3,16.9,79.21279213,,,,3fe3df0d-0847-483c-9e18-77b7da50f0a7,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2756,b3710fae-ca42-4689-b02e-c70920d71dc5,LonePine,Pre,Control,Yes,Haycamp,,274,NA,,PIPO,L,,,G,,,cm,30.3,11.92913386,0.776127296,,56.8,45.2,20.42253521,,,,3143318f-0047-404c-875f-2db783acd6cf,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
3142,af9bcefd-17bb-4942-bb22-e48792f0ca61,LonePine,Pre,LTR,No,Ormiston,,299,NA,,PIPO,L,,,G,,,cm,30.3,11.92913386,0.776127296,,47.2,30.8,34.74576271,,,,1326a0c7-9f52-43fa-b3c2-d576ae1fe613,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
3259,23b61354-68c7-41a8-a907-ab9cea086bc7,LonePine,Pre,STS,No,Ormiston,,309,NA,,PIPO,L,,,G,,,cm,30.3,11.92913386,0.776127296,,50.9,22.5,55.7956778,,,,e958c88c-e344-47c6-9a10-77cdf8bb5895,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
2349,48e6f519-26c1-4d23-8c98-b65763fa2019,LonePine,Pre,Control,Yes,lake_canyon,,212,NA,,PIPO,L,,,G,None,<half,cm,30.2,11.88976378,0.771012797,ft,41,28,31.70731707,,4,,8a8d99dd-9ade-4b4d-b0d0-c428d313eec6,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
1736,6542ef7f-3e04-4945-a972-695f4e8c9549,LonePine,Pre,Control,Yes,Narraguinnep,,123,NA,,POTR5,D,,,D,,,cm,38,14.96062992,1.220716721,ft,46.3,,,,,,de6d863b-9556-4da8-a73f-f698bd8a1c3e,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
3288,84ae2c10-75ea-471e-ba35-fb3ad0e26bbf,LonePine,Pre,Control,Yes,Ormiston,,284,NA,,PIPO,L,,,G,,,cm,30.2,11.88976378,0.771012797,,40.6,13.2,67.48768473,,,,32e14996-5274-461a-9565-627c40313c15,9/17/2020 20:10,MSI.swindell,9/17/2020 20:10,MSI.swindell
1059,3309f005-a3e7-4422-aa12-e919d6326ee6,LonePine,Pre,STS,No,lake_canyon,,172,NA,,PIPO,L,,,G,None,>half,cm,30.2,11.88976378,0.771012797,ft,68.2,38,44.28152493,,,,009242de-ddad-4cf5-9649-f147cb0dbc92,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
805,fd3ca7bb-76fc-4c4b-bb21-2293223cf94a,LonePine,Pre,STS,No,Bradfield,,86,NA,,PIPO,L,,,G,,,cm,30.1,11.8503937,0.765915206,,40,28.8,28,,,,4dc74f85-050f-4690-a15b-5281b9f87907,7/23/2020 14:50,MSI.swindell,7/23/2020 14:50,MSI.swindell
2072,82a8b752-a167-4ebe-8172-2b2bff10eb9c,LonePine,Pre,Control,,,,247,NA,,PIPO,L,,,G,,,cm,30.1,11.8503937,0.765915206,,38.6,,,,,,cf8c3d52-1446-4e36-951b-8c41d882ba3f,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1280,586364a8-70a1-4e80-9931-fd674b959300,LonePine,Pre,LTR,No,lake_canyon,,165,NA,,PIPO,L,,,G,,<half,cm,30.1,11.8503937,0.765915206,ft,46,23,50,,,,102cc9e5-1c58-473a-a6c8-2754e6b39ba8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1448,01b46568-7f4a-40b0-8d10-f9eda2d08dd9,LonePine,Pre,LTR,No,lake_canyon,,48,70_BA,,PIPO,L,,,G,,,cm,30,11.81102362,0.760834522,ft,23.5,,,,,,ef393d47-9c19-4a12-bcf3-6c954d433718,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2555,6ab6a223-bc37-4a6e-bc6a-81b3bf4517b6,LonePine,Pre,Control,Yes,Lake_canyon,,260,NA,,PIPO,L,,,G,,,cm,30,11.81102362,0.760834522,,53.9,27.8,48.42300557,,,,619a8cbc-1548-421a-bbed-d1edbdd78534,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
2576,2d3def57-4f84-4c39-9aaf-3f213162b1bd,LonePine,Pre,Control,Yes,Lake_canyon,,266,NA,,PIPO,L,,,G,,,cm,30,11.81102362,0.760834522,,53.1,28.8,45.76271186,,,,1fb297d7-7472-4e4f-9219-e832af962ef8,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
3042,21c02b9d-8016-4f29-b844-608f51ede6b9,LonePine,Pre,LTR,No,Ormiston,,301,NA,,PIPO,L,,,G,,,cm,30,11.81102362,0.760834522,,58,17,70.68965517,,,,d9122259-bf15-4c15-8793-63c1613abf0a,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1285,67414ac4-7cf5-4dfd-861a-c3bd293d9061,LonePine,Pre,LTR,No,lake_canyon,,165,NA,,PIPO,L,,,G,None,<half,cm,30,11.81102362,0.760834522,ft,60.6,29.2,51.81518152,,,,102cc9e5-1c58-473a-a6c8-2754e6b39ba8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2963,8474f4fd-0e0b-48b3-8dee-88f458cbfdb7,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,29.9,11.77165354,0.755770745,,40,25,37.5,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
3011,a7c40374-d96b-4432-a514-62b6184748ed,LonePine,Pre,LTR,No,Ormiston,,316,NA,,PIPO,L,,,G,,,cm,29.9,11.77165354,0.755770745,,47.2,6,87.28813559,,,,c5b1d02c-c068-4f6b-9eb8-72dfbd30c7ee,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1275,ead47cc0-4360-41fa-a4f3-0d4162ea6d93,LonePine,Pre,LTR,No,lake_canyon,,165,NA,,PIPO,L,,,G,None,>half,cm,29.8,11.73228346,0.750723876,ft,33.8,17,49.70414201,,,,102cc9e5-1c58-473a-a6c8-2754e6b39ba8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1346,705c50d9-d165-4cde-a18e-fbc9a8a6dd03,LonePine,Pre,LTR,No,lake_canyon,,40,90_BA,,PIPO,L,,,G,None,>half,cm,29.7,11.69291339,0.745693915,ft,55,37.1,32.54545455,,,,1454ef02-8c29-4409-a296-efc5705e928e,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2755,140dacd8-ccd7-4b51-916c-407d7b299a93,LonePine,Pre,Control,Yes,Haycamp,,274,NA,,PIPO,L,,,G,,,cm,29.7,11.69291339,0.745693915,,56.7,50,11.81657848,,,,3143318f-0047-404c-875f-2db783acd6cf,9/7/2020 15:58,MSI.swindell,9/7/2020 15:58,MSI.swindell
2655,2a120e85-7acd-4edb-99db-28e725f8ea1f,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,D,,BB,D,,,cm,29.5,11.61417323,0.735684714,,45,,,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1252,ec08c22d-4f2f-486e-8060-67e8a85e4742,LonePine,Pre,LTR,No,lake_canyon,,164,NA,,PIPO,L,,,G,None,>half,cm,29.5,11.61417323,0.735684714,ft,36.2,13.6,62.43093923,,,,a320b2da-2340-4df3-a154-5f19a5438f73,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1777,d94782a5-670c-407a-adc0-f63e43babd34,LonePine,Pre,STS,No,Narraguinnep,,119,NA,,POTR5,D,,,D,,,cm,13.5,5.31496063,0.154068991,,14.6,,,,,,01f56345-7484-4dc3-a6bf-6fc648182cfb,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
1425,da5d68af-b549-46d7-837d-1e17d1a6ca7a,LonePine,Pre,LTR,No,lake_canyon,,45,90_BA,,PIPO,L,,,G,None,>half,cm,29.5,11.61417323,0.735684714,ft,37.5,7,81.33333333,,,,0056634a-ed7b-4e2e-954f-7ef8c80ff310,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1779,4bef4240-be52-4851-bee6-18c44d0cd10f,LonePine,Pre,STS,No,Narraguinnep,,119,NA,,POTR5,D,,,D,,,cm,16.3,6.417322835,0.224606805,,24.7,,,,,,01f56345-7484-4dc3-a6bf-6fc648182cfb,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
1780,a5c3a7bb-2ef5-476e-999a-a8b4b54d0b5a,LonePine,Pre,STS,No,Narraguinnep,,119,NA,,POTR5,D,,,D,,,cm,12.8,5.039370079,0.138505698,,22.7,,,,,,01f56345-7484-4dc3-a6bf-6fc648182cfb,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
2638,a15f5503-1fbc-4453-9d9c-ba875268b460,LonePine,Pre,Control,Yes,Lake_canyon,BR12,291,NA,,PIPO,L,,,G,,,cm,29.5,11.61417323,0.735684714,,45.6,25.8,43.42105263,,,,f7d182bd-251e-444b-bb18-8431e5d2ef82,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2671,32002378-71da-4bce-b22d-8d5e3d4360e9,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,29.5,11.61417323,0.735684714,,50,60,-20,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1784,31ac8959-f41d-4fa3-b937-0c27bd268ddf,LonePine,Pre,STS,No,Narraguinnep,,119,NA,,POTR5,D,,,D,,,cm,22.6,8.897637795,0.431782045,,27.6,,,,,,01f56345-7484-4dc3-a6bf-6fc648182cfb,8/16/2020 20:48,MSI.swindell,8/16/2020 20:48,MSI.swindell
676,c6be6b94-e602-4fbf-94c8-1c7a4b02f4ca,LonePine,Pre,LTR,No,Bradfield,,64,90_BA,,PIPO,L,,,G,,,cm,29.5,11.61417323,0.735684714,,56.3,18.2,67.6731794,,,,851ce1ba-d18b-4bd2-8a68-c5b40af7f0ad,7/23/2020 14:49,MSI.swindell,7/23/2020 14:49,MSI.swindell
2354,5f6a7a87-2b02-4e1d-842c-54e5eae2e5d0,LonePine,Pre,Control,Yes,lake_canyon,,212,NA,,PIPO,L,,,G,None,<half,cm,29.5,11.61417323,0.735684714,ft,58.4,20.1,65.58219178,,3,,8a8d99dd-9ade-4b4d-b0d0-c428d313eec6,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
1130,ca2a774e-e635-4f34-9e36-d48849d1d6fc,LonePine,Pre,STS,No,lake_canyon,BR11,174,NA,,PIPO,L,,,G,None,>half,cm,29.5,11.61417323,0.735684714,ft,61,36.5,40.16393443,,6,,cfe9ebd2-f5d8-4b76-a873-e46fce4b6ac8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2459,ed9cb7c7-c775-4884-8b57-fcf83b4b9bd1,LonePine,Pre,LTR,No,glade_canyon,,202,NA,,PIPO,L,,,G,None,>half,cm,29.5,11.61417323,0.735684714,ft,62.2,37.9,39.06752412,,,,5df5e93a-79f9-43a8-ac82-37bdc437fe7a,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
3267,96948371-a198-471b-b2fa-4622dad01bed,LonePine,Pre,STS,No,Ormiston,,309,NA,,PIPO,L,,,G,,,cm,29.4,11.57480315,0.730705475,,35.5,16.6,53.23943662,,,,e958c88c-e344-47c6-9a10-77cdf8bb5895,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
1463,b5c4df76-1b82-4a0c-968b-f264645e23d1,LonePine,Pre,LTR,No,lake_canyon,,49,70_BA,,PIPO,L,,,G,None,<half,cm,29.3,11.53543307,0.725743143,,50,29.6,40.8,,,,e5681cb8-ce30-4b07-84ce-19d2a4866a06,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1127,8f15e046-8dbf-4380-b7ec-991648fd4c98,LonePine,Pre,STS,No,lake_canyon,BR11,174,NA,,PIPO,L,,,G,None,>half,cm,29.3,11.53543307,0.725743143,ft,59.2,42,29.05405405,,,,cfe9ebd2-f5d8-4b76-a873-e46fce4b6ac8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2690,893b3b32-1b0e-4c1e-a0e8-2171f8451db0,LonePine,Pre,Control,Yes,Lake_canyon,BR12,292,NA,,PIPO,L,,,G,,,cm,29.2,11.49606299,0.720797718,,50,30,40,,,,cbf1d876-ad91-40a9-a1f7-967230bd09ed,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
3041,c5d7df69-c429-40ea-8231-b7745eedd610,LonePine,Pre,LTR,No,Ormiston,,301,NA,,PIPO,L,,,G,,,cm,29.2,11.49606299,0.720797718,,61,38,37.70491803,,,,d9122259-bf15-4c15-8793-63c1613abf0a,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
2670,180ee8c9-afce-492d-9dcd-51e82925efa2,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,29.1,11.45669291,0.715869201,,50,36,28,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2381,eed1db91-1cee-41d8-8224-17dd4ab5a550,LonePine,Pre,Control,Yes,lake_canyon,,218,NA,,PIPO,L,,,G,None,>half,cm,29.1,11.45669291,0.715869201,ft,51.6,39,24.41860465,,,,4ae11734-cac1-4b5b-bb5f-5213ff0484d8,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
2695,19a43e70-5dff-454e-a2e2-eb17bd7c5c13,LonePine,Pre,Control,Yes,Lake_canyon,BR12,292,NA,,PIPO,L,,,G,,,cm,29.1,11.45669291,0.715869201,,54,30,44.44444444,,,,cbf1d876-ad91-40a9-a1f7-967230bd09ed,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
3253,2de2dc1f-4243-4e26-a6b6-7e66e0307e80,LonePine,Pre,Control,Yes,Ormiston,,308,NA,,PIPO,L,,,G,,,cm,29,11.41732283,0.710957592,,25,11,56,,,,abffedad-8fa8-4ea3-b1d0-773bb4c6e8ae,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
2372,995e6aae-b9c4-4e8a-8f6c-ac08bbbe1fb1,LonePine,Pre,Control,Yes,lake_canyon,,217,NA,,PIPO,L,,,G,None,>half,cm,29,11.41732283,0.710957592,ft,46.2,15,67.53246753,,,,abd54b1b-211a-41c8-a17a-dd5b540e6966,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
1309,006639d0-c3dc-4ee1-81b1-d1e51051eb49,LonePine,Pre,Control,Yes,lake_canyon,,34,NA,,PIPO,L,,,G,None,>half,cm,29,11.41732283,0.710957592,ft,49.7,21.9,55.93561368,,,,0403bb89-158f-4192-8385-aa8ff879d3d7,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2675,e07db069-32fd-46dc-9be4-57a2f2f04b36,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,29,11.41732283,0.710957592,,50,32,36,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
2315,9656a087-6e60-41be-8e25-0eaf9e7a4a58,LonePine,,,,,,213,,,PIPO,L,,,G,None,<half,cm,29,11.41732283,0.710957592,ft,58.4,37.1,36.47260274,,5,,5f8da2b4-2f44-4441-91f3-69e747e83ee4,8/27/2020 18:36,MSI.swindell,8/27/2020 18:36,MSI.swindell
2981,2dc25ef0-2d91-40d2-b5a0-0be21950940d,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,28.8,11.33858268,0.701185095,,18,,,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
2990,00dd2185-9acd-4280-a15f-514276dd94f5,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,28.7,11.2992126,0.696324208,,50,40,20,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
2057,d6c59595-596c-4e6a-bfaa-df708e278627,LonePine,Pre,Control,,,,247,NA,,PIPO,L,,,G,,,cm,28.7,11.2992126,0.696324208,,53.9,,,,,,cf8c3d52-1446-4e36-951b-8c41d882ba3f,8/22/2020 17:54,MSI.swindell,8/22/2020 17:54,MSI.swindell
1274,70823bb2-72ea-46d1-a115-5b559d6c8eb1,LonePine,Pre,LTR,No,lake_canyon,,165,NA,,PIPO,L,,,G,None,>half,cm,28.7,11.2992126,0.696324208,ft,57,8,85.96491228,,,,102cc9e5-1c58-473a-a6c8-2754e6b39ba8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1301,e82378e4-c023-4935-826f-536336b617fc,LonePine,Pre,Control,Yes,lake_canyon,,34,NA,,PIPO,L,,,G,None,<half,cm,28.6,11.25984252,0.691480228,ft,59,37,37.28813559,,,,0403bb89-158f-4192-8385-aa8ff879d3d7,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1140,1af95486-d346-4334-9e7b-62c9ad595e4f,LonePine,Pre,STS,No,lake_canyon,BR11,174,NA,,PIPO,L,,,G,None,>half,cm,28.6,11.25984252,0.691480228,ft,59.2,27.7,53.20945946,,,,cfe9ebd2-f5d8-4b76-a873-e46fce4b6ac8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2961,cf2b1dce-7fcc-4ff4-999e-c851798a1b88,LonePine,Pre,STS,No,Ormiston,,321,NA,,PIPO,L,,,G,,,cm,28.5,11.22047244,0.686653156,,40,25,37.5,,,,0e659e89-06e9-4f8b-9c7f-a4036c0db2dd,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
2643,a6e8e612-6d43-431d-ac3a-e5b24668a48a,LonePine,Pre,Control,Yes,Haycamp,,293,NA,,PIPO,L,,,G,,,cm,28.4,11.18110236,0.681842991,,39,25,35.8974359,,,,121bd74f-f73d-4808-b27b-6089cc77ce17,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1049,d06b9c8e-7b8c-4602-88fb-c2e99486bdad,LonePine,Pre,STS,No,lake_canyon,,170,NA,,PIPO,L,,,G,None,>half,cm,28.4,11.18110236,0.681842991,ft,48.1,16.7,65.28066528,,,,2b5c5e87-7274-4081-9a1f-f8e922a4bc4f,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
2446,1c8de9b8-0ed2-4e79-926d-ac62cdac07d7,LonePine,Pre,LTR,No,glsde_canyon,,204,NA,,PIPO,L,,,G,None,>half,cm,28.4,11.18110236,0.681842991,ft,52.6,12,77.18631179,,,,f5973146-71c8-4858-8313-5c443ca8c35b,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
1409,488b223a-72f2-47ee-ad41-5f543b51650e,LonePine,Pre,LTR,No,lake_canyon,,44,90_BA,,PIPO,L,,,G,None,<half,cm,28.4,11.18110236,0.681842991,ft,53,28.1,46.98113208,,,,7a8d7345-dd4e-45b4-af5a-53639c638111,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
2564,f1c07069-aed3-41d3-be14-3d405bc400f8,LonePine,Pre,Control,Yes,Lake_canyon,,260,NA,,PIPO,L,,,G,,,cm,28.4,11.18110236,0.681842991,,60.9,23.6,61.24794745,,,,619a8cbc-1548-421a-bbed-d1edbdd78534,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
1963,65043fef-6902-4d18-b1a9-21c889fe34d7,LonePine,Pre,Control,Yes,canyon_creek,,73,NA,,PIPO,L,,,G,None,<half,cm,28.3,11.14173228,0.677049733,ft,39.1,19.5,50.12787724,,,,b4539c70-2857-4a1c-b30d-bcd935e067a8,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
2535,5482ed52-94bb-4052-9388-cc99ff37eb61,LonePine,Pre,Control,Yes,Lake_canyon,,257,NA,,PIPO,L,,,G,,,cm,28.3,11.14173228,0.677049733,,42.7,10.4,75.6440281,,,,30b6ddc6-27a2-4c9b-a1d6-23c8adf1ec3a,9/7/2020 15:56,MSI.swindell,9/7/2020 15:56,MSI.swindell
3150,a7da3e6b-561c-42b5-8ef2-1fa745f51e2f,LonePine,Pre,LTR,No,Ormiston,,298,NA,,PIPO,L,,,G,,,cm,28.2,11.1023622,0.672273383,,22,2,90.90909091,,,,a1d45283-baf0-48d5-bbfb-3035fb67be65,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
3010,39f4c226-c69a-4860-91b0-a1297de38ae8,LonePine,Pre,LTR,No,Ormiston,,316,NA,,PIPO,L,,,G,,,cm,28.2,11.1023622,0.672273383,,47.4,30.2,36.28691983,,,,c5b1d02c-c068-4f6b-9eb8-72dfbd30c7ee,9/17/2020 20:08,MSI.swindell,9/17/2020 20:08,MSI.swindell
1954,59e15fad-ac62-4930-a9cc-b7d537ad2c86,LonePine,Pre,Control,Yes,canyon_creek,,73,NA,,PIPO,L,,,G,None,<half,cm,28.1,11.06299213,0.667513941,ft,47.3,11.1,76.53276956,,,,b4539c70-2857-4a1c-b30d-bcd935e067a8,8/16/2020 20:49,MSI.swindell,8/16/2020 20:49,MSI.swindell
2462,1600b2a0-ff40-4d9a-a299-b677fbff9446,LonePine,Pre,LTR,No,glade_canyon,,202,NA,,PIPO,L,,,G,None,<half,cm,28,11.02362205,0.662771406,ft,39,15.1,61.28205128,,,,5df5e93a-79f9-43a8-ac82-37bdc437fe7a,8/27/2020 18:37,MSI.swindell,8/27/2020 18:37,MSI.swindell
1364,612cde04-ab48-4e63-bd3f-803cd77165ee,LonePine,Pre,LTR,No,lake_canyon,,40,90_BA,,PIPO,L,,,G,None,>half,cm,28,11.02362205,0.662771406,ft,52.3,23.1,55.83173996,,,,1454ef02-8c29-4409-a296-efc5705e928e,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
3194,ac96946b-859c-429b-9660-64649122f2dd,LonePine,Pre,STS,No,Ormiston,,310,NA,,PIPO,L,,,G,,,cm,28,11.02362205,0.662771406,,58,38,34.48275862,,,,402c50b3-385a-4a05-a83a-c4d7b7ce4cba,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
3193,ffdbae57-b981-46a0-9506-1e3f2d500047,LonePine,Pre,STS,No,Ormiston,,310,NA,,PIPO,L,,,G,,,cm,28,11.02362205,0.662771406,,60,40,33.33333333,,,,402c50b3-385a-4a05-a83a-c4d7b7ce4cba,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
3200,6ac2df2a-1eea-4f3d-8e31-cbcc06b8d335,LonePine,Pre,STS,No,Ormiston,,310,NA,,PIPO,L,,,G,,,cm,28,11.02362205,0.662771406,,60,40,33.33333333,,,,402c50b3-385a-4a05-a83a-c4d7b7ce4cba,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
3203,6bc1f783-8d46-41e5-894e-2bdbd3c26285,LonePine,Pre,STS,No,Ormiston,,310,NA,,PIPO,L,,,G,,,cm,28,11.02362205,0.662771406,,60,40,33.33333333,,,,402c50b3-385a-4a05-a83a-c4d7b7ce4cba,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
1149,153a8b2d-c8d0-4261-aa56-a9a8854527b4,LonePine,Pre,STS,No,lake_canyon,BR11,174,NA,,PIPO,L,,,G,None,>half,cm,28,11.02362205,0.662771406,ft,66.5,46,30.82706767,,,,cfe9ebd2-f5d8-4b76-a873-e46fce4b6ac8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
3254,1549ffbd-822a-4d01-a4b1-d26be34ed552,LonePine,Pre,Control,Yes,Ormiston,,308,NA,,PIPO,L,,,G,,,cm,27.9,10.98425197,0.658045778,,43.4,15.2,64.97695853,,,,abffedad-8fa8-4ea3-b1d0-773bb4c6e8ae,9/17/2020 20:09,MSI.swindell,9/17/2020 20:09,MSI.swindell
2625,cec8f1b7-f821-44a8-a85e-c9cb07c0c992,LonePine,Pre,Control,Yes,Lake_canyon,BR12,290,NA,,PIPO,L,,,G,,,cm,27.9,10.98425197,0.658045778,,56.9,34.3,39.71880492,,,,1bf2b68c-f18b-4cef-b690-812df6494e9f,9/7/2020 15:57,MSI.swindell,9/7/2020 15:57,MSI.swindell
1372,f170f067-7264-4d05-8b9a-c0f813e37bf7,LonePine,,,,,,41,90_BA,,PIPO,L,,,G,None,<half,cm,27.9,10.98425197,0.658045778,ft,58.3,40,31.38936535,,,,23440897-5f8f-4038-97d4-fd363012ca0a,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1283,7faf29a2-c22a-4ac6-9717-0317b5cd027e,LonePine,Pre,LTR,No,lake_canyon,,165,NA,,PIPO,L,,,G,None,>half,cm,27.8,10.94488189,0.653337057,ft,45,28,37.77777778,,,,102cc9e5-1c58-473a-a6c8-2754e6b39ba8,7/30/2020 21:20,MSI.swindell,7/30/2020 21:20,MSI.swindell
1314,0bee1f72-973c-4327-96ab-5e529f54585d,LonePine,Pre,Control,Yes,lake_canyon,,35,NA,,PIPO,L,,,G,None,<half,cm,27.7,10.90551181,0.648645245,ft,33.7,8,76.2611276,,,,3751c61e-e026-4a59-b4f5-fa3558ab3e9b,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
1328,13c0d7b0-afef-402b-8dcc-5e7122f2b07b,LonePine,Pre,LTR,No,lake_canyon,,39,90_BA,,PIPO,L,,,G,None,<half,cm,27.7,10.90551181,0.648645245,ft,41,8,80.48780488,,,,7a15d1f4-759a-42c5-9107-35a1931bbf9f,7/30/2020 21:21,MSI.swindell,7/30/2020 21:21,MSI.swindell
